@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
6490,'2023/12/12 00:05:33:779',107,-0.01653,0.61885,-0.278723,7.375973,-0.089024,-0.126858,3
6491,'2023/12/12 00:05:33:813',107,-0.10802,0.86247,-0.353129,8.13448,-0.200925,-0.07432,3
6492,'2023/12/12 00:05:33:846',107,-0.05337,0.706735,0.06087,7.631026,-0.802441,-0.662557,3
6493,'2023/12/12 00:05:33:880',107,0.149685,0.664346,0.03225,6.807469,0.47554,-0.516675,3
6494,'2023/12/12 00:05:33:913',107,0.107653,0.643205,0.127989,5.198676,1.94384,0.168184,3
6495,'2023/12/12 00:05:33:946',107,0.012033,0.467975,0.094416,4.876682,1.353275,0.312837,3
6496,'2023/12/12 00:05:33:980',107,0.078966,0.360042,0.319563,4.616949,0.36093,0.291155,3
6497,'2023/12/12 00:05:34:012',107,0.095957,0.332334,0.449049,3.538072,0.327007,0.384375,3
6498,'2023/12/12 00:05:34:046',107,0.030969,0.247122,0.746566,1.998097,0.164401,0.267596,3
6499,'2023/12/12 00:05:34:080',107,-0.041305,0.165695,0.747252,-0.027744,0.706253,0.228133,3
6500,'2023/12/12 00:05:34:113',107,-0.144719,0.152154,0.590308,-0.863935,-0.219788,-0.110431,3
6501,'2023/12/12 00:05:34:146',107,-0.11818,0.175094,0.595989,-1.596654,-0.510048,-0.215564,3
6502,'2023/12/12 00:05:34:179',107,-0.096114,0.147853,0.583279,-2.777844,-0.166641,-0.19161,3
6503,'2023/12/12 00:05:34:212',107,-0.096793,0.199369,0.52652,-3.81084,-0.418285,-0.317625,3
6504,'2023/12/12 00:05:34:246',107,-0.081338,0.28559,0.443593,-4.588561,-0.223489,-0.349036,3
6505,'2023/12/12 00:05:34:279',107,-0.085984,0.409257,0.344127,-5.662894,0.172189,-0.437069,3
6506,'2023/12/12 00:05:34:312',107,-0.075972,0.4711,0.25414,-6.696916,0.341944,-0.60862,3
6507,'2023/12/12 00:05:34:346',107,0.038209,0.498178,0.218664,-7.084771,1.160787,-0.605867,3
6508,'2023/12/12 00:05:34:379',107,0.042541,0.652832,0.381084,-8.339978,1.148396,-0.851351,3
6509,'2023/12/12 00:05:34:413',107,0.013107,0.690989,0.120546,-8.5148,1.100361,-0.881076,3
6510,'2023/12/12 00:05:34:446',107,0.029349,0.55002,-0.076207,-7.674951,1.308741,-1.01842,3
6511,'2023/12/12 00:05:34:480',107,0.007521,0.549303,-0.331776,-5.726865,-0.702051,-1.15752,3
6512,'2023/12/12 00:05:34:513',107,-0.035289,0.371329,-0.898098,-2.736493,-0.797412,-1.355003,3
6513,'2023/12/12 00:05:34:546',107,0.179887,0.38554,-0.962455,-0.359453,-1.224035,-1.014019,3
6514,'2023/12/12 00:05:34:579',107,0.206686,0.345698,-1.004181,1.566435,-0.856799,-0.343792,3
6515,'2023/12/12 00:05:34:612',107,0.130792,0.323892,-0.906019,3.243844,-0.397812,0.166412,3
6516,'2023/12/12 00:05:34:646',107,0.032439,0.325643,-0.623073,4.867075,-0.728411,0.27384,3
6517,'2023/12/12 00:05:34:679',107,-0.025809,0.408325,-0.541723,6.184925,-0.690743,0.081642,3
6518,'2023/12/12 00:05:34:712',107,0.02622,0.606495,-0.302535,7.131743,-0.986308,0.185258,3
6519,'2023/12/12 00:05:34:746',107,-0.031228,0.756296,-0.137281,7.670945,-1.484498,0.041047,3
6520,'2023/12/12 00:05:34:779',107,-0.003521,0.661368,-0.008757,7.334699,-1.465106,-0.51456,3
6521,'2023/12/12 00:05:34:812',107,0.04181,0.631852,0.005612,6.639714,0.094244,-0.388043,3
6522,'2023/12/12 00:05:34:845',107,-0.001672,0.547325,0.120207,5.257448,1.125917,-0.34109,3
6523,'2023/12/12 00:05:34:879',107,-0.120023,0.395308,0.054822,4.507031,1.34221,-0.516818,3
6524,'2023/12/12 00:05:34:913',107,-0.054224,0.346762,0.143275,4.327725,0.918072,-0.621021,3
6525,'2023/12/12 00:05:34:946',107,0.09166,0.278312,0.311788,3.936023,0.252903,-0.491438,3
6526,'2023/12/12 00:05:34:980',107,0.187961,0.258742,0.666964,2.524947,0.350543,-0.05987,3
6527,'2023/12/12 00:05:35:012',107,0.11855,0.164676,0.628442,0.911297,0.586178,0.277576,3
6528,'2023/12/12 00:05:35:046',107,-0.014244,0.082258,0.456301,0.07235,0.215791,0.259827,3
6529,'2023/12/12 00:05:35:079',107,-0.107713,0.074527,0.328156,-0.363464,-0.161422,0.092762,3
6530,'2023/12/12 00:05:35:113',107,-0.117303,0.055666,0.261309,-0.777611,0.013085,-0.011382,3
6531,'2023/12/12 00:05:35:146',107,-0.079544,0.04724,0.222966,-1.08443,-0.022029,-0.116452,3
6532,'2023/12/12 00:05:45:513',108,-0.19324,0.051162,-0.293468,1.431149,-0.645355,-0.979948,4
6533,'2023/12/12 00:05:45:546',108,-0.148307,0.020993,-0.290594,2.021232,-0.594523,-0.993205,4
6534,'2023/12/12 00:05:45:579',108,-0.185922,-0.031851,-0.347144,2.22979,-0.279572,-1.00189,4
6535,'2023/12/12 00:05:45:613',108,-0.206721,-0.140546,-0.197614,1.812275,0.601752,-0.768857,4
6536,'2023/12/12 00:05:45:646',108,-0.131085,-0.387631,0.181852,0.895021,0.676745,-0.956111,4
6537,'2023/12/12 00:05:45:679',108,0.026999,-0.39121,0.32055,0.152268,0.74268,-0.88636,4
6538,'2023/12/12 00:05:45:713',108,0.164017,-0.469291,0.589995,-0.507286,0.173012,-0.904975,4
6539,'2023/12/12 00:05:45:746',108,0.293812,-0.375644,0.701775,-0.938981,-0.458222,-1.077409,4
6540,'2023/12/12 00:05:45:779',108,0.496346,-0.176302,0.74837,-1.146928,-1.093357,-0.907646,4
6541,'2023/12/12 00:05:45:813',108,0.597064,0.107289,0.583745,-1.280964,-1.846215,-0.429568,4
6542,'2023/12/12 00:05:45:846',108,0.59997,0.299183,0.457845,-1.590693,-2.230219,0.259183,4
6543,'2023/12/12 00:05:45:879',108,0.406493,0.43813,0.279267,-1.914374,-2.14649,0.594203,4
6544,'2023/12/12 00:05:45:913',108,0.211277,0.496877,0.011316,-1.400802,-2.42397,0.94188,4
6545,'2023/12/12 00:05:45:947',108,0.102658,0.486554,-0.067225,-0.752697,-2.280684,1.160398,4
6546,'2023/12/12 00:05:45:979',108,-0.032901,0.545095,-0.056702,-0.230364,-1.779914,1.56521,4
6547,'2023/12/12 00:05:46:013',108,-0.166064,0.553757,0.07482,-0.270263,-1.698859,1.567952,4
6548,'2023/12/12 00:05:46:046',108,-0.25954,0.566398,-0.093415,0.170652,-1.739566,1.599712,4
6549,'2023/12/12 00:05:46:079',108,-0.354894,0.595725,-0.155869,0.682871,-1.389965,1.502581,4
6550,'2023/12/12 00:05:46:113',108,-0.413326,0.569306,-0.132689,0.906697,-1.014372,1.386038,4
6551,'2023/12/12 00:05:46:146',108,-0.463234,0.502485,-0.257612,1.235294,-0.73022,1.089826,4
6552,'2023/12/12 00:05:46:179',108,-0.396781,0.481421,-0.275246,1.743626,-0.503338,0.956582,4
6553,'2023/12/12 00:05:46:213',108,-0.460253,0.378823,-0.139167,1.949957,-0.038824,1.051666,4
6554,'2023/12/12 00:05:46:246',108,-0.515165,0.181638,-0.155378,1.947013,0.450104,0.96626,4
6555,'2023/12/12 00:05:46:279',108,-0.601312,0.085902,-0.117579,2.356057,0.688173,0.661515,4
6556,'2023/12/12 00:05:46:313',108,-0.58253,-0.213145,0.191633,1.931492,0.851865,0.244017,4
6557,'2023/12/12 00:05:46:346',108,-0.511863,-0.3742,0.097219,1.786446,1.34954,-0.021156,4
6558,'2023/12/12 00:05:46:379',108,-0.497307,-0.476458,0.108941,1.786677,1.524711,-0.442448,4
6559,'2023/12/12 00:05:46:412',108,-0.495304,-0.609588,0.464323,1.126142,1.488879,-1.250073,4
6560,'2023/12/12 00:05:46:446',108,-0.355836,-0.580387,0.38462,0.543847,1.595071,-1.91956,4
6561,'2023/12/12 00:05:46:480',108,-0.185963,-0.488275,0.402645,0.38248,1.510836,-2.455724,4
6562,'2023/12/12 00:05:46:512',108,0.083212,-0.364437,0.721187,-0.433335,1.007768,-2.68932,4
6563,'2023/12/12 00:05:46:546',108,0.237425,-0.284287,0.61607,-0.882176,0.929402,-2.526001,4
6564,'2023/12/12 00:05:46:580',108,0.290326,-0.231413,0.609895,-1.293828,0.515701,-2.364269,4
6565,'2023/12/12 00:05:46:613',108,0.496,-0.038699,0.550394,-1.744758,-0.279359,-2.228004,4
6566,'2023/12/12 00:05:46:646',108,0.600238,0.126697,0.431056,-1.962196,-0.727008,-1.71335,4
6567,'2023/12/12 00:05:46:679',108,0.612223,0.267198,0.321584,-1.990193,-1.113748,-0.984531,4
6568,'2023/12/12 00:05:46:712',108,0.543814,0.413634,0.242192,-1.866272,-1.545289,-0.370728,4
6569,'2023/12/12 00:05:46:746',108,0.352073,0.552056,0.101532,-1.567517,-1.731889,0.254597,4
6570,'2023/12/12 00:05:46:779',108,0.203674,0.635509,0.005896,-1.113547,-1.650047,0.814651,4
6571,'2023/12/12 00:05:46:813',108,0.105224,0.671108,-0.041771,-0.717225,-1.691956,1.143402,4
6572,'2023/12/12 00:05:46:846',108,-0.072203,0.660268,-0.113972,-0.325363,-1.656651,1.372882,4
6573,'2023/12/12 00:05:46:880',108,-0.17046,0.658144,-0.20933,0.245355,-1.415651,1.431052,4
6574,'2023/12/12 00:05:46:913',108,-0.199845,0.646389,-0.227674,0.683005,-1.273398,1.54871,4
6575,'2023/12/12 00:05:46:946',108,-0.330543,0.565555,-0.177399,0.909516,-0.985247,1.601015,4
6576,'2023/12/12 00:05:46:978',108,-0.447302,0.488938,-0.289631,1.358127,-0.643139,1.310573,4
6577,'2023/12/12 00:05:47:013',108,-0.483068,0.409643,-0.267239,1.697108,-0.494313,1.054502,4
6578,'2023/12/12 00:05:47:046',108,-0.520606,0.273732,-0.128882,1.813739,-0.011988,1.001262,4
6579,'2023/12/12 00:05:47:079',108,-0.640266,0.146661,-0.055282,1.873166,0.634232,0.845663,4
6580,'2023/12/12 00:05:47:113',108,-0.693242,-0.072598,-0.033013,1.867612,0.908098,0.420504,4
6581,'2023/12/12 00:05:47:146',108,-0.546758,-0.224662,-0.005587,1.994442,0.952703,0.13179,4
6582,'2023/12/12 00:05:47:179',108,-0.58732,-0.39039,0.132067,1.640268,1.76439,-0.114809,4
6583,'2023/12/12 00:05:47:213',108,-0.543001,-0.540834,0.212237,1.430067,1.858202,-0.751367,4
6584,'2023/12/12 00:05:47:246',108,-0.341392,-0.584107,0.426849,1.112337,1.484809,-1.521394,4
6585,'2023/12/12 00:05:47:279',108,-0.156095,-0.573815,0.631584,0.389481,1.479239,-1.927297,4
6586,'2023/12/12 00:05:47:313',108,0.020346,-0.472454,0.656368,-0.165216,1.202001,-2.125656,4
6587,'2023/12/12 00:05:47:346',108,0.210417,-0.371037,0.634967,-0.761024,0.869358,-2.211847,4
6588,'2023/12/12 00:05:47:380',108,0.365679,-0.21751,0.624845,-1.346787,0.304499,-2.203875,4
6589,'2023/12/12 00:05:47:413',108,0.51985,-0.037522,0.548666,-1.820257,-0.17524,-1.91127,4
6590,'2023/12/12 00:05:47:446',108,0.610887,0.125027,0.229512,-1.774279,-0.332343,-1.303457,4
6591,'2023/12/12 00:05:47:480',108,0.569068,0.20397,0.205871,-1.564412,-0.798415,-0.967609,4
6592,'2023/12/12 00:05:47:513',108,0.548078,0.298118,0.335974,-1.523125,-1.462051,-0.451407,4
6593,'2023/12/12 00:05:47:546',108,0.428595,0.420308,0.288177,-1.477003,-1.579533,0.345211,4
6594,'2023/12/12 00:05:47:579',108,0.252317,0.488649,0.201031,-1.361853,-1.638297,0.75932,4
6595,'2023/12/12 00:05:47:613',108,0.153206,0.549338,0.113545,-0.952464,-1.986575,1.034991,4
6596,'2023/12/12 00:05:47:646',108,-0.002864,0.60856,0.041069,-0.760906,-1.942215,1.383411,4
6597,'2023/12/12 00:05:47:679',108,-0.171197,0.651836,-0.14362,-0.355003,-1.657436,1.572651,4
6598,'2023/12/12 00:05:47:714',108,-0.304325,0.656784,-0.207394,0.166657,-1.575373,1.494076,4
6599,'2023/12/12 00:05:47:746',108,-0.39059,0.623171,-0.260342,0.551904,-1.47334,1.334994,4
6600,'2023/12/12 00:05:47:779',108,-0.415309,0.581941,-0.38819,1.030726,-1.268602,1.238975,4
6601,'2023/12/12 00:05:47:813',108,-0.453135,0.538128,-0.430436,1.563798,-0.549901,1.272113,4
6602,'2023/12/12 00:05:47:846',108,-0.602396,0.38146,-0.32583,1.885308,-0.056639,1.048728,4
6603,'2023/12/12 00:05:47:879',108,-0.589434,0.253437,-0.282098,2.317922,0.26235,0.694804,4
6604,'2023/12/12 00:05:47:913',108,-0.555144,0.063005,-0.062047,2.498669,0.69949,0.473229,4
6605,'2023/12/12 00:05:47:946',108,-0.619329,-0.161544,0.179003,2.024917,1.219472,0.221879,4
6606,'2023/12/12 00:05:47:979',108,-0.645715,-0.335584,0.082918,1.935904,1.669402,-0.183819,4
6607,'2023/12/12 00:05:48:013',108,-0.537805,-0.492221,0.240062,1.833128,1.959682,-0.706569,4
6608,'2023/12/12 00:05:48:046',108,-0.419362,-0.651477,0.577274,1.262512,1.825976,-1.340862,4
6609,'2023/12/12 00:05:48:079',108,-0.24916,-0.711233,0.702023,0.706169,1.55015,-1.908279,4
6610,'2023/12/12 00:05:48:113',108,-0.068417,-0.676292,0.884431,-0.236475,1.235336,-2.329804,4
6611,'2023/12/12 00:05:48:146',108,0.240852,-0.476021,0.856274,-1.237692,0.579702,-2.473692,4
6612,'2023/12/12 00:05:48:179',108,0.429088,-0.282148,0.674086,-1.857563,0.152482,-2.333665,4
6613,'2023/12/12 00:05:48:213',108,0.573882,-0.046734,0.531162,-2.172409,-0.328416,-1.979443,4
6614,'2023/12/12 00:05:48:246',108,0.664399,0.127087,0.502453,-2.358181,-0.943379,-1.487997,4
6615,'2023/12/12 00:05:48:279',108,0.612282,0.377162,0.316473,-2.325343,-1.319918,-0.668989,4
6616,'2023/12/12 00:05:48:313',108,0.427797,0.519559,0.17303,-1.965693,-1.558968,-0.064984,4
6617,'2023/12/12 00:05:48:346',108,0.292239,0.586293,0.138168,-1.614089,-1.935948,0.22926,4
6618,'2023/12/12 00:05:48:379',108,0.168092,0.644433,0.004271,-1.114413,-2.235379,0.476744,4
6619,'2023/12/12 00:05:48:412',108,0.098657,0.696966,-0.107468,-0.45813,-2.321072,0.828517,4
6620,'2023/12/12 00:05:48:446',108,-0.027956,0.6882,-0.153322,0.019961,-1.980882,1.12008,4
6621,'2023/12/12 00:05:48:479',108,-0.179422,0.676282,-0.146217,0.355169,-1.666477,1.255092,4
6622,'2023/12/12 00:05:48:513',108,-0.329493,0.660042,-0.264533,0.893653,-1.550791,1.17101,4
6623,'2023/12/12 00:05:48:546',108,-0.445683,0.589418,-0.35329,1.477032,-1.222182,0.964145,4
6624,'2023/12/12 00:05:48:580',108,-0.477557,0.542751,-0.286502,2.008729,-0.746945,1.062258,4
6625,'2023/12/12 00:05:48:612',108,-0.675878,0.407214,-0.199867,2.286546,0.169952,1.046277,4
6626,'2023/12/12 00:05:48:646',108,-0.758672,0.227504,-0.166975,2.519076,0.505915,0.639932,4
6627,'2023/12/12 00:05:48:679',108,-0.71736,0.0392,0.000602,2.587099,0.698102,0.15937,4
6628,'2023/12/12 00:05:48:711',108,-0.706778,-0.112865,0.136526,2.391332,1.355867,-0.04048,4
6629,'2023/12/12 00:05:48:746',108,-0.646133,-0.319563,0.22059,2.033041,1.892249,-0.457547,4
6630,'2023/12/12 00:05:48:780',108,-0.484638,-0.49784,0.411936,1.746183,1.854936,-0.938405,4
6631,'2023/12/12 00:05:48:813',108,-0.376462,-0.630815,0.58969,1.06861,2.031736,-1.381524,4
6632,'2023/12/12 00:05:48:846',108,-0.239604,-0.640004,0.692216,0.474887,2.219247,-1.753675,4
6633,'2023/12/12 00:05:48:879',108,-0.005373,-0.537067,0.792924,-0.27601,2.106377,-2.088551,4
6634,'2023/12/12 00:05:48:912',108,0.085529,-0.380298,0.783798,-0.97182,1.468954,-2.470901,4
6635,'2023/12/12 00:05:48:946',108,0.161607,-0.185191,0.547422,-1.171568,0.804585,-2.891504,4
6636,'2023/12/12 00:05:48:979',108,0.600984,0.03729,0.56687,-1.362957,-0.307649,-2.958693,4
6637,'2023/12/12 00:05:49:012',108,0.920316,0.164349,0.57897,-1.743706,-0.968394,-2.01347,4
6638,'2023/12/12 00:05:49:045',108,0.843991,0.263257,0.476814,-2.081622,-1.133147,-0.719056,4
6639,'2023/12/12 00:05:49:079',108,0.561343,0.395543,0.329592,-2.021716,-1.725828,0.041651,4
6640,'2023/12/12 00:05:49:112',108,0.367925,0.527203,0.218402,-1.900776,-2.293497,0.411751,4
6641,'2023/12/12 00:05:49:145',108,0.220696,0.659828,0.06413,-1.398851,-2.511632,0.914379,4
6642,'2023/12/12 00:05:49:179',108,0.049804,0.704294,-0.101939,-0.76622,-2.417803,1.316248,4
6643,'2023/12/12 00:05:49:212',108,-0.062919,0.739837,-0.086251,-0.402814,-2.360737,1.615631,4
6644,'2023/12/12 00:05:49:246',108,-0.23478,0.75458,-0.217437,0.124194,-1.857047,1.835718,4
6645,'2023/12/12 00:05:49:280',108,-0.385343,0.676206,-0.317976,0.68692,-0.954482,1.854952,4
6646,'2023/12/12 00:05:49:313',108,-0.403968,0.658269,-0.289953,1.134236,-0.698852,1.754753,4
6647,'2023/12/12 00:05:49:345',108,-0.464206,0.635605,-0.298188,1.508079,-0.434043,1.713527,4
6648,'2023/12/12 00:05:49:378',108,-0.604789,0.500586,-0.359756,1.994492,0.072139,1.60256,4
6649,'2023/12/12 00:05:49:413',108,-0.62762,0.324366,-0.257932,2.424215,0.296366,1.136033,4
6650,'2023/12/12 00:05:49:446',108,-0.598539,0.120908,-0.103594,2.510257,0.400638,0.70244,4
6651,'2023/12/12 00:05:49:479',108,-0.627991,-0.163533,-0.001283,2.532675,0.756004,0.309227,4
6652,'2023/12/12 00:05:49:512',108,-0.732379,-0.417154,0.244447,2.245047,1.035592,-0.200017,4
6653,'2023/12/12 00:05:49:546',108,-0.736119,-0.602782,0.33182,1.842363,1.077912,-1.260162,4
6654,'2023/12/12 00:05:49:579',108,-0.413027,-0.686742,0.576893,1.271749,1.433895,-1.810365,4
6655,'2023/12/12 00:05:49:612',108,-0.32244,-0.727356,0.82205,0.529204,1.779611,-2.067738,4
6656,'2023/12/12 00:05:49:645',108,-0.108434,-0.681441,0.894188,-0.412295,0.945806,-2.990882,4
6657,'2023/12/12 00:05:49:679',108,0.504198,-0.397186,0.813785,-1.367491,0.367085,-2.658417,4
6658,'2023/12/12 00:05:49:712',108,0.632418,-0.27365,0.62762,-1.821366,0.168437,-2.280598,4
6659,'2023/12/12 00:05:49:746',108,0.764352,-0.0255,0.565305,-2.041713,-0.818906,-1.852876,4
6660,'2023/12/12 00:05:49:780',108,0.810482,0.217225,0.56435,-2.302388,-1.361523,-1.004551,4
6661,'2023/12/12 00:05:49:812',108,0.507194,0.456527,0.286082,-2.168772,-1.496683,-0.117166,4
6662,'2023/12/12 00:05:49:846',108,0.363298,0.598256,0.171647,-1.593813,-1.818419,0.311839,4
6663,'2023/12/12 00:05:49:879',108,0.256925,0.708475,0.161361,-1.331123,-1.985181,0.752498,4
6664,'2023/12/12 00:05:49:912',108,0.030255,0.75354,-0.018009,-1.061772,-1.971286,1.050462,4
6665,'2023/12/12 00:05:49:944',108,-0.080243,0.762408,-0.193764,-0.232956,-2.227044,0.980579,4
6666,'2023/12/12 00:05:49:979',108,-0.117304,0.763015,-0.176926,0.219501,-1.972964,1.211098,4
6667,'2023/12/12 00:05:50:013',108,-0.307776,0.721003,-0.230798,0.392446,-1.264483,1.522127,4
6668,'2023/12/12 00:05:50:046',108,-0.483285,0.630143,-0.400514,1.17955,-1.243416,1.111805,4
6669,'2023/12/12 00:05:50:079',108,-0.419934,0.596063,-0.352863,1.614097,-1.198839,1.000761,4
6670,'2023/12/12 00:05:50:112',108,-0.52226,0.452236,-0.297482,1.805245,-0.269932,1.222959,4
6671,'2023/12/12 00:05:50:146',108,-0.73693,0.317429,-0.220753,2.165772,-0.08247,0.678012,4
6672,'2023/12/12 00:05:50:179',108,-0.732234,0.083562,-0.0295,2.16292,0.226979,0.237932,4
6673,'2023/12/12 00:05:50:212',108,-0.677748,-0.149114,-0.062313,2.233832,0.74258,0.010279,4
6674,'2023/12/12 00:05:50:245',108,-0.659684,-0.320833,0.052785,2.288118,1.635658,-0.250073,4
6675,'2023/12/12 00:05:50:279',108,-0.664037,-0.503383,0.357081,1.858343,1.852073,-0.71887,4
6676,'2023/12/12 00:05:50:312',108,-0.509212,-0.593671,0.455257,1.441125,1.476091,-1.703812,4
6677,'2023/12/12 00:05:50:345',108,-0.249983,-0.561854,0.626641,0.896723,1.789442,-2.078616,4
6678,'2023/12/12 00:05:50:379',108,0.017841,-0.487335,0.863375,0.0411,1.622733,-2.227772,4
6679,'2023/12/12 00:05:50:412',108,0.25676,-0.368204,0.690319,-0.682897,1.133848,-2.230723,4
6680,'2023/12/12 00:05:50:445',108,0.424248,-0.328542,0.568563,-1.026495,0.657901,-2.299312,4
6681,'2023/12/12 00:05:50:479',108,0.675085,-0.207421,0.540914,-1.37828,0.012402,-1.928812,4
6682,'2023/12/12 00:05:50:513',108,0.733302,-0.038456,0.579619,-1.815974,-0.499372,-1.293189,4
6683,'2023/12/12 00:05:50:545',108,0.664765,0.147109,0.51048,-1.91812,-1.057759,-0.70343,4
6684,'2023/12/12 00:05:50:583',108,0.543044,0.3378,0.369189,-1.855458,-1.306556,-0.119554,4
6685,'2023/12/12 00:05:50:612',108,0.374112,0.50854,0.34491,-1.899263,-1.348094,0.515514,4
6686,'2023/12/12 00:05:50:646',108,0.209249,0.592053,0.197911,-1.876376,-1.413306,0.911272,4
6687,'2023/12/12 00:05:50:679',108,0.068328,0.639374,0.031441,-1.381948,-1.842195,0.925694,4
6688,'2023/12/12 00:05:50:713',108,-0.062036,0.729289,-0.158943,-0.734344,-1.996049,1.113558,4
6689,'2023/12/12 00:05:50:746',108,-0.191783,0.757056,-0.2303,-0.180945,-1.76678,1.267439,4
6690,'2023/12/12 00:05:50:779',108,-0.284221,0.701741,-0.210993,0.104647,-1.409506,1.341065,4
6691,'2023/12/12 00:05:50:814',108,-0.398005,0.663954,-0.359733,0.829809,-1.360581,1.223515,4
6692,'2023/12/12 00:05:50:846',108,-0.457451,0.589745,-0.30284,1.109671,-1.108654,1.136985,4
6693,'2023/12/12 00:05:50:879',108,-0.541516,0.465055,-0.26682,1.162728,-0.492767,1.056466,4
6694,'2023/12/12 00:05:50:913',108,-0.59671,0.314289,-0.35571,1.467162,-0.007035,0.862464,4
6695,'2023/12/12 00:05:50:946',108,-0.65453,0.183462,-0.349549,1.940942,0.126518,0.452376,4
6696,'2023/12/12 00:05:50:979',108,-0.67032,-0.045324,-0.186242,2.226807,0.313054,-0.152543,4
6697,'2023/12/12 00:05:51:012',108,-0.509699,-0.26713,0.036329,1.876904,0.960217,-0.300533,4
6698,'2023/12/12 00:05:51:046',108,-0.539393,-0.503051,0.088692,1.988352,1.451303,-0.653809,4
6699,'2023/12/12 00:05:51:079',108,-0.384828,-0.649727,0.3005,1.638083,1.630761,-1.087223,4
6700,'2023/12/12 00:05:51:112',108,-0.162176,-0.748699,0.777946,0.529106,1.851019,-1.229279,4
6701,'2023/12/12 00:05:51:146',108,-0.069594,-0.75898,0.66585,0.045905,1.637038,-1.483375,4
6702,'2023/12/12 00:05:51:179',108,0.027227,-0.716357,0.71505,-0.460257,1.110715,-2.066791,4
6703,'2023/12/12 00:05:51:212',108,0.415675,-0.4211,0.861586,-1.391476,0.399264,-2.159913,4
6704,'2023/12/12 00:05:51:246',108,0.519462,-0.167135,0.600637,-1.831148,-0.035593,-1.847122,4
6705,'2023/12/12 00:05:51:279',108,0.547045,0.069691,0.357857,-1.600116,-0.827268,-1.717566,4
6706,'2023/12/12 00:05:51:313',108,0.649385,0.397633,0.324731,-1.385697,-1.741583,-1.103862,4
6707,'2023/12/12 00:05:51:346',108,0.584078,0.529147,0.365662,-1.771518,-1.533975,-0.141216,4
6708,'2023/12/12 00:05:51:379',108,0.383164,0.630612,0.197785,-1.576225,-1.640635,0.558431,4
6709,'2023/12/12 00:05:51:413',108,0.171455,0.622245,0.055733,-1.07073,-2.109123,0.603208,4
6710,'2023/12/12 00:05:51:445',108,0.117715,0.682591,0.071047,-0.777316,-2.285756,1.012879,4
6711,'2023/12/12 00:05:51:479',108,-0.048605,0.696838,-0.040341,-0.544451,-1.765072,1.471368,4
6712,'2023/12/12 00:05:51:512',108,-0.25829,0.683269,-0.229242,0.038181,-1.439939,1.436551,4
6713,'2023/12/12 00:05:51:546',108,-0.395258,0.609649,-0.21471,0.541324,-1.311963,1.177994,4
6714,'2023/12/12 00:05:51:579',108,-0.408221,0.611228,-0.32846,1.100954,-1.098923,1.118109,4
6715,'2023/12/12 00:05:51:612',108,-0.509722,0.551138,-0.389659,1.599264,-0.476356,1.117322,4
6716,'2023/12/12 00:05:51:646',108,-0.646914,0.421329,-0.295494,1.76987,0.168047,0.873635,4
6717,'2023/12/12 00:05:51:679',108,-0.58949,0.364392,-0.326157,2.295138,-0.001309,0.540714,4
6718,'2023/12/12 00:05:51:712',108,-0.616588,0.157374,-0.176512,2.480261,0.718205,0.536406,4
6719,'2023/12/12 00:05:51:744',108,-0.680062,-0.070733,0.014175,2.504321,1.502168,0.44239,4
6720,'2023/12/12 00:05:51:779',108,-0.675486,-0.357381,0.159583,2.364744,1.674315,-0.192503,4
6721,'2023/12/12 00:05:51:813',108,-0.57348,-0.525718,0.272703,2.137725,1.899315,-0.689537,4
6722,'2023/12/12 00:05:51:845',108,-0.486139,-0.72071,0.747421,1.328345,2.047862,-1.487612,4
6723,'2023/12/12 00:05:51:879',108,-0.215803,-0.694569,0.885656,0.502243,1.507039,-2.074052,4
6724,'2023/12/12 00:05:51:913',108,-0.059502,-0.647742,0.885967,-0.132449,1.29776,-2.366758,4
6725,'2023/12/12 00:05:51:946',108,0.259762,-0.439698,0.87458,-1.069124,0.803236,-2.451368,4
6726,'2023/12/12 00:05:51:979',108,0.414483,-0.256716,0.639491,-1.666354,0.210383,-2.284322,4
6727,'2023/12/12 00:05:52:013',108,0.531909,-0.108496,0.437397,-1.815772,-0.288281,-1.957613,4
6728,'2023/12/12 00:05:52:045',108,0.627473,0.190013,0.417535,-1.898352,-0.973621,-1.455932,4
6729,'2023/12/12 00:05:52:079',108,0.631391,0.397007,0.441248,-2.142751,-1.370244,-0.600192,4
6730,'2023/12/12 00:05:52:113',108,0.47617,0.557636,0.247715,-2.008645,-1.556608,-0.062608,4
6731,'2023/12/12 00:05:52:146',108,0.358087,0.655969,0.005308,-1.556804,-1.867469,0.379213,4
6732,'2023/12/12 00:05:52:179',108,0.202751,0.696603,-0.076432,-1.103996,-1.975387,0.730998,4
6733,'2023/12/12 00:05:52:212',108,0.073058,0.667554,-0.100654,-0.700637,-2.140439,0.869329,4
6734,'2023/12/12 00:05:52:246',108,-0.066699,0.649204,-0.256204,-0.011141,-2.007492,0.969558,4
6735,'2023/12/12 00:05:52:279',108,-0.15989,0.621684,-0.247236,0.502864,-1.740363,1.095011,4
6736,'2023/12/12 00:05:52:312',108,-0.297167,0.568473,-0.222324,0.955722,-1.531973,1.047595,4
